,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
10,"Andy Serkis, Karin Konoval, Terry Notary, Richard Ridings",Nominated for 1 Oscar. Another 21 wins & 42 nominations.,"$175,300,000","USA, UK, Canada",13 Dec 2011,Rupert Wyatt,"Action, Drama, Sci-Fi","English, Sign Languages",68,A substance designed to help the brain repair itself gives rise to a super-intelligent chimpanzee who leads an ape uprising.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzE3ZmNlZTctMDdmNy00MjMzLWFmZmYtN2M5N2YyYTQ1ZDJjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",05 Aug 2011,True,105 min,Rise of the Planet of the Apes,movie,http://www.apeswillrise.com/,"Rick Jaffa, Amanda Silver",2011,tt1318514,7.6,"451,081"
11,"Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones",3 wins & 46 nominations.,"$176,636,816",USA,25 Oct 2011,Joe Johnston,"Action, Adventure, Sci-Fi","English, Norwegian, French",66,"Steve Rogers, a rejected military soldier transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a war monger and a terrorist organization.",https://ia.media-imdb.com/images/M/MV5BMTYzOTc2NzU3N15BMl5BanBnXkFtZTcwNjY3MDE3NQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",22 Jul 2011,True,124 min,Captain America: The First Avenger,movie,http://captainamerica.marvel.com/,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Joe Simon (comic books), Jack Kirby (comic books)",2011,tt0458339,6.9,"584,733"
12,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer",Won 1 Oscar. Another 79 wins & 116 nominations.,"$169,705,587","USA, India, United Arab Emirates",06 Dec 2011,Tate Taylor,Drama,English,62,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",https://ia.media-imdb.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_SX300.jpg,DreamWorks Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",10 Aug 2011,True,146 min,The Help,movie,http://www.thehelpmovie.com,"Tate Taylor (screenplay), Kathryn Stockett (novel)",2011,tt1454029,8.1,"367,323"
13,"Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi",Nominated for 2 Oscars. Another 25 wins & 69 nominations.,"$166,500,000",USA,20 Sep 2011,Paul Feig,"Comedy, Romance",English,75,"Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyOTMyMzUxNl5BMl5BanBnXkFtZTcwODI4MzE0NA@@._V1_SX300.jpg,Universal Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",13 May 2011,True,125 min,Bridesmaids,movie,http://www.bridesmaidsmovie.com/,"Kristen Wiig, Annie Mumolo",2011,tt1478338,6.8,"237,209"
14,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman",Nominated for 1 Oscar. Another 5 wins & 46 nominations.,"$165,230,261",USA,13 Dec 2011,Jennifer Yuh Nelson,"Animation, Action, Adventure",English,67,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MTQ3NTI3Nl5BMl5BanBnXkFtZTcwNzEzODQ2NA@@._V1_SX300.jpg,Paramount Studios/Dreamworks,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",26 May 2011,True,90 min,Kung Fu Panda 2,movie,http://www.kungfupanda.com/,"Jonathan Aibel, Glenn Berger",2011,tt1302011,7.3,"209,100"
15,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",Nominated for 1 Oscar. Another 9 wins & 42 nominations.,"$149,234,747",USA,24 Feb 2012,Chris Miller,"Animation, Action, Adventure","English, Spanish",65,"An outlaw cat, his childhood egg-friend and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor and regain the trust of his mother and town.",https://ia.media-imdb.com/images/M/MV5BMTMxMTU5MTY4MV5BMl5BanBnXkFtZTcwNzgyNjg2NQ@@._V1_SX300.jpg,Paramount/Dreamworks,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",28 Oct 2011,True,90 min,Puss in Boots,movie,http://www.pussinbootsthemovie.com/,"Tom Wheeler (screenplay by), Brian Lynch (story by), William Davies (story by), Tom Wheeler (story by), Charles Perrault (story ""Puss in Boots"")",2011,tt0448694,6.7,"125,410"
16,"James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner",20 wins & 38 nominations.,"$145,300,000","USA, UK",09 Sep 2011,Matthew Vaughn,"Action, Adventure, Sci-Fi","English, German, French, Spanish, Russian",65,"In 1962, the United States government enlists the help of Mutants with superhuman abilities to stop a malicious dictator who is determined to start World War III.",https://ia.media-imdb.com/images/M/MV5BMTg5OTMxNzk4Nl5BMl5BanBnXkFtZTcwOTk1MjAwNQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",03 Jun 2011,True,131 min,X-Men: First Class,movie,http://www.x-menfirstclassmovie.com/,"Ashley Miller (screenplay), Zack Stentz (screenplay), Jane Goldman (screenplay), Matthew Vaughn (screenplay), Sheldon Turner (story), Bryan Singer (story)",2011,tt1270798,7.8,"575,031"
17,"Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann",Nominated for 1 Oscar. Another 3 wins & 29 nominations.,"$143,613,651",USA,02 Aug 2011,Carlos Saldanha,"Animation, Adventure, Comedy","English, Portuguese",63,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.",https://ia.media-imdb.com/images/M/MV5BMTU2MDY3MzAzMl5BMl5BanBnXkFtZTcwMTg0NjM5NA@@._V1_SX300.jpg,20th Century Fox,G,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",15 Apr 2011,True,96 min,Rio,movie,http://www.rio-themovie.com/,"Carlos Saldanha (story), Earl Richey Jones (story), Todd R. Jones (story), Don Rhymer (screenplay), Joshua Sternin (screenplay), J.R. Ventimilia (screenplay), Sam Harper (screenplay)",2011,tt1436562,6.9,"181,894"
18,"Hank Azaria, Neil Patrick Harris, Jayma Mays, Sofía Vergara",2 wins & 8 nominations.,"$142,614,158",USA,02 Dec 2011,Raja Gosnell,"Animation, Adventure, Comedy",English,30,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTUzNTczYTMtMzdkOC00ODlkLTk1NDMtYWYxMzQyYzI1YmVjXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,Sony Pictures Columbia,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",29 Jul 2011,True,103 min,The Smurfs,movie,http://www.smurfhappens.com/,"J. David Stem (screenplay by), David N. Weiss (screenplay by), Jay Scherick (screenplay by), David Ronn (screenplay by), J. David Stem (story by), David N. Weiss (story by), Peyo (based on characters created by)",2011,tt0472181,5.5,"73,441"
19,"Jason Lee, David Cross, Jenny Slate, Justin Long",2 wins & 1 nomination.,"$133,103,929",USA,27 Mar 2012,Mike Mitchell,"Animation, Adventure, Comedy",English,24,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.","https://ia.media-imdb.com/images/M/MV5BMTMyMTU3NTg5Nl5BMl5BanBnXkFtZTcwNDMyMjc2NQ@@._V1.._SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg",20th Century Fox,G,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",16 Dec 2011,True,87 min,Alvin and the Chipmunks: Chipwrecked,movie,http://www.munkyourself.com/us/,"Jonathan Aibel, Glenn Berger, Ross Bagdasarian (characters), Janice Karman (characters)",2011,tt1615918,4.4,"25,846"
20,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee",11 wins & 67 nominations.,"$126,975,169",USA,22 Nov 2011,J.J. Abrams,"Mystery, Sci-Fi, Thriller",English,72,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",https://ia.media-imdb.com/images/M/MV5BMjIzNjEyMzcwOF5BMl5BanBnXkFtZTcwMTkyMjE0NQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",10 Jun 2011,True,112 min,Super 8,movie,http://www.super8-movie.com/,J.J. Abrams,2011,tt1650062,7.0,"309,174"
21,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty",Won 1 Oscar. Another 45 wins & 24 nominations.,"$123,188,232",USA,15 Jul 2011,Gore Verbinski,"Animation, Adventure, Comedy",English,75,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5ODg1NTk3OF5BMl5BanBnXkFtZTcwNzA5NTMyNA@@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",04 Mar 2011,True,107 min,Rango,movie,http://www.RangoMovie.com/,"John Logan, John Logan (story), Gore Verbinski (story), James Ward Byrkit (story)",2011,tt1192628,7.2,"203,074"
22,"Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day",3 wins & 11 nominations.,"$116,900,000",USA,11 Oct 2011,Seth Gordon,"Comedy, Crime",English,57,Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.,https://ia.media-imdb.com/images/M/MV5BNzYxNDI5Njc5NF5BMl5BanBnXkFtZTcwMDUxODE1NQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",08 Jul 2011,True,98 min,Horrible Bosses,movie,http://horriblebossesmovie.warnerbros.com/index.html,"Michael Markowitz (screenplay), John Francis Daley (screenplay), Jonathan Goldstein (screenplay), Michael Markowitz (story)",2011,tt1499658,6.9,"382,900"
23,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",3 wins & 6 nominations.,"$116,600,000",USA,14 Oct 2011,Martin Campbell,"Action, Adventure, Sci-Fi",English,39,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",https://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",17 Jun 2011,True,114 min,Green Lantern,movie,http://greenlanternmovie.warnerbros.com/,"Greg Berlanti (screenplay), Michael Green (screenplay), Marc Guggenheim (screenplay), Michael Goldenberg (screenplay), Greg Berlanti (screen story), Michael Green (screen story), Marc Guggenheim (screen story)",2011,tt1133985,5.6,"240,379"
24,"James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria",2 nominations.,"$108,012,170",USA,23 Mar 2012,Tim Hill,"Animation, Adventure, Comedy","English, Ukrainian",41,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",https://ia.media-imdb.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_SX300.jpg,Universal Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",01 Apr 2011,True,95 min,Hop,movie,http://www.iwantcandy.com/,"Cinco Paul (screenplay), Ken Daurio (screenplay), Brian Lynch (screenplay), Cinco Paul (story), Ken Daurio (story)",2011,tt1411704,5.5,"26,723"
25,"Lauren Bittner, Christopher Nicholas Smith, Chloe Csengery, Jessica Tyler Brown",1 win & 6 nominations.,"$103,993,239",USA,24 Jan 2012,"Henry Joost, Ariel Schulman",Horror,English,59,"In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.",https://ia.media-imdb.com/images/M/MV5BMTk0MTQzODQzOV5BMl5BanBnXkFtZTcwMDQ2NzQ3Ng@@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",21 Oct 2011,True,83 min,Paranormal Activity 3,movie,http://www.paranormalmovie.com/,"Christopher Landon, Oren Peli (film ""Paranormal Activity"")",2011,tt1778304,5.8,"82,431"
26,"Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson",5 wins & 11 nominations.,"$103,028,109",USA,07 Jun 2011,Dennis Dugan,"Comedy, Romance",English,33,"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",https://ia.media-imdb.com/images/M/MV5BMjE0MTk3MjE2Nl5BMl5BanBnXkFtZTcwMjE0ODA0NA@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",11 Feb 2011,True,117 min,Just Go with It,movie,http://www.justgowithit-movie.com/,"Allan Loeb (screenplay), Timothy Dowling (screenplay), I.A.L. Diamond (screenplay ""Cactus Flower""), Abe Burrows (stage play), Pierre Barillet (French play), Jean-Pierre Grédy (French play)",2011,tt1564367,6.4,"190,892"
27,"Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsgård",Won 1 Oscar. Another 27 wins & 90 nominations.,"$102,515,793","USA, Sweden, Norway",20 Mar 2012,David Fincher,"Crime, Drama, Mystery",English,71,"Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.",https://ia.media-imdb.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",21 Dec 2011,True,158 min,The Girl with the Dragon Tattoo,movie,http://www.dragontattoo.com/site/,"Steven Zaillian (screenplay), Stieg Larsson (novel)",2011,tt1568346,7.8,"367,064"
28,"Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake",6 wins & 4 nominations.,"$100,292,856",USA,18 Oct 2011,Jake Kasdan,Comedy,English,47,"A lazy, incompetent middle school teacher who hates her job, her students, and her co-workers is forced to return to teaching to make enough money for breast implants after her wealthy fiancé dumps her.",https://ia.media-imdb.com/images/M/MV5BMTQ5NDI4MDM0Nl5BMl5BanBnXkFtZTcwNDYwODU2NA@@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",24 Jun 2011,True,92 min,Bad Teacher,movie,http://www.areyouabadteacher.com/,"Gene Stupnitsky, Lee Eisenberg",2011,tt1284575,5.6,"174,088"
