,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
10,"Danny DeVito, Ed Helms, Zac Efron, Taylor Swift",3 wins & 8 nominations.,"$211,000,000","USA, France",07 Oct 2003,"Chris Renaud, Kyle Balda(co-director)","Animation, Adventure, Comedy",English,46,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",https://ia.media-imdb.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_SX300.jpg,Warner Bros.,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '46/100'}]",02 Mar 2012,True,86 min,The Lorax,movie,http://www.theloraxmovie.com,"Dr. Seuss (based on the book by), Cinco Paul (screenplay by), Ken Daurio (screenplay by)",2012,tt1482459,6.4,"85,628"
11,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch",Nominated for 1 Oscar. Another 33 wins & 41 nominations.,"$189,412,677",USA,05 Mar 2013,Rich Moore,"Animation, Adventure, Comedy",English,72,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",https://ia.media-imdb.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",02 Nov 2012,True,101 min,Wreck-It Ralph,movie,http://disney.go.com/wreck-it-ralph/,"Rich Moore (story by), Phil Johnston (story by), Jim Reardon (story by), Phil Johnston (screenplay by), Jennifer Lee (screenplay by), John C. Reilly (additional story material by), Sam Levine (additional story material by), Jared Stern (additional story material by)",2012,tt1772341,7.7,"309,494"
12,"Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt",Won 2 Oscars. Another 108 wins & 242 nominations.,"$129,477,447","USA, India",26 Mar 2013,Steven Spielberg,"Biography, Drama, History",English,86,"As the War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.",https://ia.media-imdb.com/images/M/MV5BMTQzNzczMDUyNV5BMl5BanBnXkFtZTcwNjM2ODEzOA@@._V1_SX300.jpg,Dreamworks Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",16 Nov 2012,True,150 min,Lincoln,movie,http://www.thelincolnmovie.com,"Tony Kushner (screenplay by), Doris Kearns Goodwin (based in part on the book ""Team of Rivals: The Political Genius of Abraham Lincoln"" by)",2012,tt0443272,7.4,"218,658"
13,"Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement",1 win & 13 nominations.,"$179,020,854",USA,30 Nov 2012,Barry Sonnenfeld,"Action, Adventure, Comedy","English, Ukrainian",58,Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.,https://ia.media-imdb.com/images/M/MV5BMTU2NTYxODcwMF5BMl5BanBnXkFtZTcwNDk1NDY0Nw@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",25 May 2012,True,106 min,Men in Black 3,movie,http://www.meninblack.com/,"Etan Cohen, Lowell Cunningham (based on the Malibu comic by)",2012,tt1409024,6.8,"289,721"
14,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington",Won 2 Oscars. Another 56 wins & 151 nominations.,"$162,804,648",USA,16 Apr 2013,Quentin Tarantino,"Drama, Western","English, German, French, Italian",81,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",https://ia.media-imdb.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,The Weinstein Co.,R,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",25 Dec 2012,True,165 min,Django Unchained,movie,http://unchainedmovie.com/,Quentin Tarantino,2012,tt1853728,8.4,"1,120,380"
15,"Aziz Ansari, Joy Behar, Christopher Campbell, Alain Chabat",2 wins & 11 nominations.,"$161,317,423",USA,11 Dec 2012,"Steve Martino, Mike Thurmeier","Animation, Adventure, Comedy",English,49,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NDM5MzY5Ml5BMl5BanBnXkFtZTcwNjExMDUwOA@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",13 Jul 2012,True,88 min,Ice Age: Continental Drift,movie,http://www.iceagemovie.com/,"Michael Berg (screenplay), Jason Fuchs (screenplay), Michael Berg (story), Lori Forte (story)",2012,tt1667889,6.6,"162,596"
16,"Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin",Nominated for 2 Oscars. Another 13 wins & 31 nominations.,"$155,081,785",USA,11 Sep 2012,Rupert Sanders,"Action, Adventure, Drama",English,57,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen.",https://ia.media-imdb.com/images/M/MV5BMTQ1NDA0MTk5OV5BMl5BanBnXkFtZTcwMTM4NDMwNw@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",01 Jun 2012,True,127 min,Snow White and the Huntsman,movie,http://www.snowwhiteandthehuntsman.com,"Evan Daugherty (screenplay), John Lee Hancock (screenplay), Hossein Amini (screenplay), Evan Daugherty (screen story)",2012,tt1735898,6.1,"247,861"
17,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried",Won 3 Oscars. Another 81 wins & 172 nominations.,"$148,775,460","UK, USA",22 Mar 2013,Tom Hooper,"Drama, History, Musical",English,63,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",https://ia.media-imdb.com/images/M/MV5BMTQ4NDI3NDg4M15BMl5BanBnXkFtZTcwMjY5OTI1OA@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",25 Dec 2012,True,158 min,Les Misérables,movie,http://www.lesmiserablesfilm.com/,"William Nicholson (screenplay by), Alain Boublil (screenplay by), Claude-Michel Schönberg (screenplay by), Herbert Kretzmer (screenplay by), Alain Boublil (based on the original stage musical ""Les Misérables""), Claude-Michel Schönberg (based on the original stage musical ""Les Misérables""), Victor Hugo (based on the novel by)",2012,tt1707386,7.6,"269,430"
18,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",Nominated for 1 Golden Globe. Another 2 wins & 14 nominations.,"$148,280,635",USA,29 Jan 2013,Genndy Tartakovsky,"Animation, Comedy, Family",English,47,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_SX300.jpg,Sony Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",28 Sep 2012,True,91 min,Hotel Transylvania,movie,http://www.welcometohotelt.com/,"Peter Baynham (screenplay by), Robert Smigel (screenplay by), Todd Durham (story by), Dan Hageman (story by), Kevin Hageman (story by)",2012,tt0837562,7.1,"185,987"
19,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",1 win & 2 nominations.,"$139,852,115","France, USA",15 Jan 2013,Olivier Megaton,"Action, Crime, Thriller","English, Turkish, Arabic",45,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",https://ia.media-imdb.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",05 Oct 2012,True,92 min,Taken 2,movie,http://www.takenmovie.com/,"Luc Besson, Robert Mark Kamen, Luc Besson (based on characters created by), Robert Mark Kamen (based on characters created by)",2012,tt1397280,6.3,"260,622"
20,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco",11 wins & 20 nominations.,"$134,000,000",USA,26 Jun 2012,"Phil Lord, Christopher Miller","Action, Comedy, Crime",English,69,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,https://ia.media-imdb.com/images/M/MV5BMTc3NzQ3OTg3NF5BMl5BanBnXkFtZTcwMjk5OTcxNw@@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",16 Mar 2012,True,109 min,21 Jump Street,movie,http://www.21jumpstreet-movie.com/site/,"Michael Bacall (screenplay), Michael Bacall (story), Jonah Hill (story), Patrick Hasburgh (television series), Stephen J. Cannell (television series)",2012,tt1232829,7.2,"453,903"
21,"Ben Affleck, Bryan Cranston, Alan Arkin, John Goodman",Won 3 Oscars. Another 94 wins & 152 nominations.,"$136,019,448",USA,19 Feb 2013,Ben Affleck,"Biography, Drama, Thriller","English, Persian, Arabic",86,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",https://ia.media-imdb.com/images/M/MV5BNzljNjY3MDYtYzc0Ni00YjU0LWIyNDUtNTE0ZDRiMGExMjZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",12 Oct 2012,True,120 min,Argo,movie,http://argothemovie.warnerbros.com,"Chris Terrio (screenplay by), Tony Mendez (based on a selection from ""The Master of Disguise"" by), Joshuah Bearman (based on the Wired Magazine article ""The Great Escape"" by)",2012,tt1024648,7.7,"508,967"
22,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver",Won 1 Oscar. Another 88 wins & 145 nominations.,"$132,088,910",USA,30 Apr 2013,David O. Russell,"Comedy, Drama, Romance",English,81,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",https://ia.media-imdb.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",25 Dec 2012,True,122 min,Silver Linings Playbook,movie,http://silverliningsplaybookmovie.com/,"David O. Russell (screenplay), Matthew Quick (novel)",2012,tt1045658,7.8,"589,973"
23,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba",Nominated for 1 Oscar. Another 6 wins & 46 nominations.,"$126,464,904","USA, UK",09 Oct 2012,Ridley Scott,"Adventure, Mystery, Sci-Fi","English, Scottish Gaelic",64,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.",https://ia.media-imdb.com/images/M/MV5BMTY3NzIyNTA2NV5BMl5BanBnXkFtZTcwNzE2NjI4Nw@@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",08 Jun 2012,True,124 min,Prometheus,movie,http://www.prometheus-movie.com/,"Jon Spaihts, Damon Lindelof, Dan O'Bannon (based on elements created by), Ronald Shusett (based on elements created by)",2012,tt1446714,7.0,"517,395"
24,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson",1 win & 7 nominations.,"$126,149,655","South Africa, Japan, USA",05 Jun 2012,Daniel Espinosa,"Action, Adventure, Crime","English, Afrikaans",52,"A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.",https://ia.media-imdb.com/images/M/MV5BMjI5ODkyMjA2Nl5BMl5BanBnXkFtZTcwNTcyNTgzNw@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",10 Feb 2012,True,115 min,Safe House,movie,http://www.nooneissafe.com/,David Guggenheim,2012,tt1599348,6.8,"181,473"
25,"Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill",3 wins & 14 nominations.,"$125,014,030","USA, France, Australia, UK, Germany, Canada",08 May 2012,Michael Sucsy,"Drama, Romance",English,43,"A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.",https://ia.media-imdb.com/images/M/MV5BMjE1OTU5MjU0N15BMl5BanBnXkFtZTcwMzI3OTU5Ng@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",10 Feb 2012,True,104 min,The Vow,movie,http://www.thevow-movie.com/,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Jason Katims (screenplay), Stuart Sender (story)",2012,tt1606389,6.8,"164,463"
26,"Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur",Won 4 Oscars. Another 78 wins & 129 nominations.,"$103,500,000","USA, Taiwan, UK, Canada",12 Mar 2013,Ang Lee,"Adventure, Drama, Fantasy","English, Tamil, French, Japanese, Hindi, Chinese",79,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",https://ia.media-imdb.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",21 Nov 2012,True,127 min,Life of Pi,movie,http://www.lifeofpimovie.com,"Yann Martel (novel), David Magee (screenplay)",2012,tt0454876,7.9,"500,392"
27,"Matthew McConaughey, Channing Tatum, Olivia Munn, Alex Pettyfer",9 wins & 14 nominations.,"$113,709,992",USA,23 Oct 2012,Steven Soderbergh,"Comedy, Drama",English,72,"A male stripper teaches a younger performer how to party, pick up women, and make easy money.",https://ia.media-imdb.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",29 Jun 2012,True,110 min,Magic Mike,movie,http://magicmikemovie.warnerbros.com/,Reid Carolin,2012,tt1915581,6.1,"118,726"
28,"Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton",1 win & 11 nominations.,"$113,165,635","USA, Japan",11 Dec 2012,Tony Gilroy,"Action, Adventure, Mystery","English, Russian, Filipino, Ukrainian",61,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.",https://ia.media-imdb.com/images/M/MV5BMTc4Njk3MDM1Nl5BMl5BanBnXkFtZTcwODgyOTMxOA@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",10 Aug 2012,True,135 min,The Bourne Legacy,movie,http://www.thebournelegacy.com/,"Tony Gilroy (screenplay), Dan Gilroy (screenplay), Tony Gilroy (story), Robert Ludlum (inspired by ""The Bourne Series"" created by)",2012,tt1194173,6.7,"255,797"
