,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
10,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon",2 wins & 12 nominations.,"$152,595,674",USA,23 Sep 2008,Michael Patrick King,"Comedy, Drama, Romance",English,53,A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,https://ia.media-imdb.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",30 May 2008,True,145 min,Sex and the City,movie,http://www.sexandthecitymovie.com/,"Michael Patrick King, Candace Bushnell (book), Darren Star (television series creator)",2008,tt1000774,5.6,"106,130"
11,"Clint Eastwood, Christopher Carley, Bee Vang, Ahney Her",Nominated for 1 Golden Globe. Another 20 wins & 17 nominations.,"$148,055,047","Germany, USA",09 Jun 2009,Clint Eastwood,Drama,"English, Hmong",72,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",https://ia.media-imdb.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_SX300.jpg,Warner Bros. Pictures/Village Roadshow,R,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",09 Jan 2009,True,116 min,Gran Torino,movie,http://www.thegrantorino.com/,"Nick Schenk (screenplay), Dave Johannson (story), Nick Schenk (story)",2008,tt1205489,8.2,"629,626"
12,"Liam Neeson, Maggie Grace, Leland Orser, Jon Gries",2 wins & 2 nominations.,"$144,924,285",France,12 May 2009,Pierre Morel,"Action, Crime, Thriller","English, French, Albanian, Arabic",50,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",30 Jan 2009,True,93 min,Taken,movie,http://www.takenmovie.com/,"Luc Besson, Robert Mark Kamen",2008,tt0936501,7.8,"517,839"
13,"Amanda Seyfried, Stellan Skarsgård, Pierce Brosnan, Nancy Baldwin",Nominated for 2 Golden Globes. Another 15 wins & 24 nominations.,"$143,704,210","USA, UK, Germany",16 Dec 2008,Phyllida Lloyd,"Comedy, Family, Musical","English, Greek",51,The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",18 Jul 2008,True,108 min,Mamma Mia!,movie,http://www.mammamiamovie.com,"Catherine Johnson (screenplay), Catherine Johnson (musical book)",2008,tt0795421,6.4,"162,160"
14,"Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner",2 wins & 4 nominations.,"$143,084,510",USA,31 Mar 2009,David Frankel,"Comedy, Drama, Family",English,53,"A family learns important life lessons from their adorable, but naughty and neurotic dog.",https://ia.media-imdb.com/images/M/MV5BNTU1OTg1MTc3OV5BMl5BanBnXkFtZTcwMjI0OTc5MQ@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",25 Dec 2008,True,115 min,Marley & Me,movie,http://marleyandmemovie.com/,"Scott Frank (screenplay), Don Roos (screenplay), John Grogan (book)",2008,tt0822832,7.1,"129,139"
15,"Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley",2 wins & 20 nominations.,"$141,614,023","USA, Poland, Slovenia, Czech Republic",02 Dec 2008,Andrew Adamson,"Action, Adventure, Family",English,62,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",https://ia.media-imdb.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",16 May 2008,True,150 min,The Chronicles of Narnia: Prince Caspian,movie,http://narnia.com/,"Andrew Adamson (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), C.S. Lewis (novel)",2008,tt0499448,6.5,"167,960"
16,"Dev Patel, Saurabh Shukla, Anil Kapoor, Raj Zutshi",Won 8 Oscars. Another 144 wins & 126 nominations.,"$141,243,551","UK, France, USA",31 Mar 2009,"Danny Boyle, Loveleen Tandan(co-director)","Drama, Romance","English, Hindi, French",86,"A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""",https://ia.media-imdb.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",25 Dec 2008,True,120 min,Slumdog Millionaire,movie,http://www.foxsearchlight.com/slumdogmillionaire/,"Simon Beaufoy (screenplay), Vikas Swarup (novel)",2008,tt1010048,8.0,"710,793"
17,"Edward Norton, Liv Tyler, Tim Roth, William Hurt",1 win & 8 nominations.,"$134,518,390",USA,21 Oct 2008,Louis Leterrier,"Action, Adventure, Sci-Fi","English, Portuguese, Spanish",61,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into, whenever he loses his temper.",https://ia.media-imdb.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",13 Jun 2008,True,112 min,The Incredible Hulk,movie,http://www.incrediblehulk.com/,"Zak Penn (screenplay), Zak Penn (screen story), Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)",2008,tt0800080,6.8,"361,847"
18,"James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp",Nominated for 2 Oscars. Another 4 wins & 20 nominations.,"$134,294,280","USA, Germany",02 Dec 2008,Timur Bekmambetov,"Action, Crime, Fantasy",English,64,A frustrated office worker learns that he is the son of a professional assassin and that he shares his father's superhuman killing abilities.,https://ia.media-imdb.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",27 Jun 2008,True,110 min,Wanted,movie,http://www.wantedmovie.com/,"Michael Brandt (screenplay), Derek Haas (screenplay), Chris Morgan (screenplay), Michael Brandt (story), Derek Haas (story), Mark Millar (comic book series), J.G. Jones (comic book series)",2008,tt0493464,6.7,"324,665"
19,"Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin",2 wins & 6 nominations.,"$130,246,343",USA,04 Nov 2008,Peter Segal,"Action, Adventure, Comedy","English, Russian, Punjabi, Arabic",54,A highly intellectual but socially awkward spy is tasked with preventing a terrorist attack from a Russian spy agency.,https://ia.media-imdb.com/images/M/MV5BMTY0NzQ4MDU0NV5BMl5BanBnXkFtZTcwMzA2NzQ2MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",20 Jun 2008,True,110 min,Get Smart,movie,http://www.getsmartmovie.com/,"Tom J. Astle, Matt Ember, Mel Brooks (characters), Buck Henry (characters)",2008,tt0425061,6.5,"180,675"
20,"Cate Blanchett, Brad Pitt, Julia Ormond, Faune Chambers Watkins",Won 3 Oscars. Another 77 wins & 155 nominations.,"$127,490,802",USA,05 May 2009,David Fincher,"Drama, Fantasy, Romance","English, Russian, French",70,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@._V1_SX300.jpg,Paramount,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",25 Dec 2008,True,166 min,The Curious Case of Benjamin Button,movie,http://www.BenjaminButton.com/,"Eric Roth (screenplay), Eric Roth (story), Robin Swicord (story), F. Scott Fitzgerald (short story)",2008,tt0421715,7.8,"506,899"
21,"Vince Vaughn, Reese Witherspoon, Robert Duvall, Sissy Spacek",1 win & 1 nomination.,"$120,100,000","Germany, USA",24 Nov 2009,Seth Gordon,"Comedy, Drama, Romance",English,41,A couple struggles to visit all four of their divorced parents on Christmas.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MjA0NDAwNF5BMl5BanBnXkFtZTcwOTU4MTM5MQ@@._V1_SX300.jpg,New Line Cinema,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",26 Nov 2008,True,88 min,Four Christmases,movie,http://www.fourchristmases.com/,"Matt Allen (screenplay), Caleb Wilson (screenplay), Jon Lucas (screenplay), Scott Moore (screenplay), Matt Allen (story), Caleb Wilson (story)",2008,tt0369436,5.6,"54,156"
22,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton",Nominated for 1 Oscar. Another 1 win & 30 nominations.,"$114,053,579",USA,24 Mar 2009,"Byron Howard, Chris Williams","Animation, Adventure, Comedy",English,67,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,https://ia.media-imdb.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",21 Nov 2008,True,96 min,Bolt,movie,http://Disney.com/Bolt,"Dan Fogelman (screenplay by), Chris Williams (screenplay by)",2008,tt0397892,6.9,"162,554"
23,"Jeff Kahn, Robert Downey Jr., Anthony Ruivivar, Jack Black",Nominated for 1 Oscar. Another 10 wins & 43 nominations.,"$110,416,702","USA, UK, Germany",18 Nov 2008,Ben Stiller,"Action, Comedy","English, Mandarin",71,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",https://ia.media-imdb.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_SX300.jpg,DreamWorks/Paramount Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",13 Aug 2008,True,107 min,Tropic Thunder,movie,http://www.TropicThunder.com,"Justin Theroux (screenplay), Ben Stiller (screenplay), Etan Cohen (screenplay), Ben Stiller (story), Justin Theroux (story)",2008,tt0942385,7.0,"336,617"
24,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand",2 wins & 5 nominations.,"$109,993,847",USA,05 Apr 2009,Adam Shankman,"Comedy, Family, Fantasy",English,33,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,https://ia.media-imdb.com/images/M/MV5BMjA5Njk5MTUxNF5BMl5BanBnXkFtZTcwMDI3MTg5MQ@@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",25 Dec 2008,True,99 min,Bedtime Stories,movie,http://Disney.com/BedtimeStories.,"Matt Lopez (screenplay), Tim Herlihy (screenplay), Matt Lopez (story)",2008,tt0960731,6.1,"78,662"
25,"Brendan Fraser, Jet Li, Maria Bello, John Hannah",2 wins & 6 nominations.,"$101,600,000","USA, Germany, China",16 Dec 2008,Rob Cohen,"Action, Adventure, Fantasy","English, Mandarin, Sanskrit",31,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.",https://ia.media-imdb.com/images/M/MV5BMTU4NDIzMDY1OV5BMl5BanBnXkFtZTcwNjQxMzk3MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",01 Aug 2008,True,112 min,The Mummy: Tomb of the Dragon Emperor,movie,http://www.themummy.com/,"Alfred Gough, Miles Millar",2008,tt0859163,5.2,"131,485"
26,"Brendan Fraser, Josh Hutcherson, Anita Briem, Seth Meyers",3 wins & 3 nominations.,"$101,653,320",USA,28 Oct 2008,Eric Brevig,"Action, Adventure, Family","English, Icelandic, Italian",57,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",https://ia.media-imdb.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",11 Jul 2008,True,93 min,Journey to the Center of the Earth,movie,http://www.journey3dmovie.com/,"Michael D. Weiss (screenplay), Jennifer Flackett (screenplay), Mark Levin (screenplay), Jules Verne (novel)",2008,tt0373051,5.8,"97,893"
27,"Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis",3 wins & 8 nominations.,"$101,111,837","USA, Germany",27 Dec 2008,D.J. Caruso,"Action, Crime, Mystery",English,43,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",https://ia.media-imdb.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_SX300.jpg,Paramount Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",26 Sep 2008,True,118 min,Eagle Eye,movie,http://www.eagleeyemovie.com/,"John Glenn (screenplay), Travis Wright (screenplay), Hillary Seitz (screenplay), Dan McDermott (screenplay), Dan McDermott (story)",2008,tt1059786,6.6,"161,526"
28,"Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins",3 wins & 2 nominations.,"$100,468,793",USA,02 Dec 2008,Adam McKay,Comedy,"English, Spanish",51,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,https://ia.media-imdb.com/images/M/MV5BZjZiNzU0YWQtYTA4OS00OTYwLTk4ZmYtNGNmZjU3YTFjMjM5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",25 Jul 2008,True,98 min,Step Brothers,movie,http://www.sonypictures.com/movies/stepbrothers/index.html,"Will Ferrell (screenplay), Adam McKay (screenplay), Will Ferrell (story), Adam McKay (story), John C. Reilly (story)",2008,tt0838283,6.9,"232,915"
29,"Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson",2 wins & 1 nomination.,"$100,018,837",USA,07 Oct 2008,Dennis Dugan,"Action, Comedy","English, Hebrew",54,An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,https://ia.media-imdb.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",06 Jun 2008,True,113 min,You Don't Mess with the Zohan,movie,http://www.youdontmesswiththezohan.com/,"Adam Sandler, Robert Smigel, Judd Apatow",2008,tt0960144,5.5,"169,945"
