,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
10,"Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han",5 wins & 12 nominations.,"$176,591,618","USA, China",05 Oct 2010,Harald Zwart,"Action, Drama, Family","English, Mandarin",61,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.",https://ia.media-imdb.com/images/M/MV5BMTQ0ODg3ODEyMF5BMl5BanBnXkFtZTcwNjI1MTgxMw@@._V1_SX300.jpg,Sony Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",11 Jun 2010,True,140 min,The Karate Kid,movie,http://www.sonypictures.com/movies/thekaratekid/,"Christopher Murphey (screenplay), Robert Mark Kamen (story)",2010,tt1155076,6.2,"137,501"
11,"Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner",Nominated for 1 Oscar. Another 10 wins & 49 nominations.,"$172,051,787",USA,05 Apr 2011,Joseph Kosinski,"Action, Adventure, Sci-Fi",English,49,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NTk4MTk1OF5BMl5BanBnXkFtZTcwNTE2MDIwNA@@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",17 Dec 2010,True,125 min,TRON: Legacy,movie,http://Disney.com/TRON,"Edward Kitsis (screenplay), Adam Horowitz (screenplay), Edward Kitsis (story), Adam Horowitz (story), Brian Klugman (story), Lee Sternthal (story), Steven Lisberger (characters), Bonnie MacBird (characters)",2010,tt1104001,6.8,"283,311"
12,"Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin",Nominated for 10 Oscars. Another 37 wins & 153 nominations.,"$171,031,347",USA,07 Jun 2011,"Ethan Coen, Joel Coen","Adventure, Drama, Western",English,80,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,https://ia.media-imdb.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",22 Dec 2010,True,110 min,True Grit,movie,http://www.truegritmovie.com/,"Joel Coen (screenplay), Ethan Coen (screenplay), Charles Portis (novel)",2010,tt1403865,7.6,"267,143"
13,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng",4 wins & 12 nominations.,"$163,100,000",USA,27 Jul 2010,Louis Leterrier,"Action, Adventure, Fantasy",English,39,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth.",https://ia.media-imdb.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_SX300.jpg,Warner Bros.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",02 Apr 2010,True,106 min,Clash of the Titans,movie,http://clash-of-the-titans.warnerbros.com/,"Travis Beacham (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Beverley Cross",2010,tt0800320,5.8,"246,877"
14,"Adam Sandler, Kevin James, Chris Rock, David Spade",3 wins & 4 nominations.,"$162,001,186",USA,09 Nov 2010,Dennis Dugan,Comedy,"English, Spanish",30,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",https://ia.media-imdb.com/images/M/MV5BMjA0ODYwNzU5Nl5BMl5BanBnXkFtZTcwNTI1MTgxMw@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",25 Jun 2010,True,102 min,Grown Ups,movie,http://www.sonypictures.com/movies/grownups/,"Adam Sandler, Fred Wolf",2010,tt1375670,6.0,"198,978"
15,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill",2 wins & 16 nominations.,"$148,244,405",USA,25 Feb 2011,Tom McGrath,"Animation, Action, Comedy",English,63,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",https://ia.media-imdb.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_SX300.jpg,Paramount Studios/DWA,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",05 Nov 2010,True,95 min,Megamind,movie,http://www.megamind.com/,"Alan Schoolcraft, Brent Simons",2010,tt1001526,7.3,"194,465"
16,"Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman",3 wins & 5 nominations.,"$148,383,780",USA,05 Apr 2011,Paul Weitz,"Comedy, Romance","English, Ukrainian",27,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?",https://ia.media-imdb.com/images/M/MV5BMTkwNjE3NjQwOV5BMl5BanBnXkFtZTcwNzAyNTMwNA@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",22 Dec 2010,True,98 min,Little Fockers,movie,http://www.littlefockers.net/,"John Hamburg, Larry Stuckey, Greg Glienna (characters), Mary Ruth Clarke (characters)",2010,tt0970866,5.5,"94,475"
17,"Colin Firth, Helena Bonham Carter, Derek Jacobi, Robert Portal",Won 4 Oscars. Another 102 wins & 194 nominations.,"$138,300,000","UK, USA, Australia",19 Apr 2011,Tom Hooper,"Biography, Drama",English,88,"The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.",https://ia.media-imdb.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",25 Dec 2010,True,118 min,The King's Speech,movie,http://www.kingsspeech.com/,David Seidler (screenplay),2010,tt1504320,8.0,"559,583"
18,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",8 wins & 11 nominations.,"$131,564,731",USA,16 Nov 2010,M. Night Shyamalan,"Action, Adventure, Family",English,20,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",https://ia.media-imdb.com/images/M/MV5BMTM1NjE0NDA0MV5BMl5BanBnXkFtZTcwODE4NDg1Mw@@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",01 Jul 2010,True,103 min,The Last Airbender,movie,http://www.TheLastAirbenderMovie.com/,M. Night Shyamalan,2010,tt0938283,4.2,"129,989"
19,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow",9 wins & 62 nominations.,"$125,001,000",USA,08 Jun 2010,Martin Scorsese,"Mystery, Thriller","English, German",63,"In 1954, a U.S. Marshal investigates the disappearance of a murderer, who escaped from a hospital for the criminally insane.",https://ia.media-imdb.com/images/M/MV5BY2NkNTcxNjAtODhjMS00Mjg2LWI1OGItMjRhMGJlODBkZTVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAxMjE1NDg@._V1_SX300.jpg,Paramount Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",19 Feb 2010,True,138 min,Shutter Island,movie,http://www.shutterisland.com/,"Laeta Kalogridis (screenplay), Dennis Lehane (novel)",2010,tt1130884,8.1,"920,309"
20,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes",3 wins & 15 nominations.,"$119,219,978",USA,14 Dec 2010,Adam McKay,"Action, Comedy, Crime","English, Ukrainian",64,"Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NDQzNTA2Ml5BMl5BanBnXkFtZTcwNzI2OTQzMw@@._V1_SX300.jpg,Columbia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",06 Aug 2010,True,107 min,The Other Guys,movie,http://www.theotherguys-movie.com/,"Adam McKay, Chris Henchy",2010,tt1386588,6.7,"208,540"
21,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",Nominated for 1 Oscar. Another 4 wins & 15 nominations.,"$118,311,368",USA,21 Dec 2010,Phillip Noyce,"Action, Crime, Mystery","English, Russian, Korean",65,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",23 Jul 2010,True,100 min,Salt,movie,http://www.sonypictures.com/movies/salt/,Kurt Wimmer,2010,tt0944835,6.4,"264,645"
22,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper",7 wins & 12 nominations.,"$110,500,000",USA,18 May 2010,Garry Marshall,"Comedy, Romance","English, Spanish, Russian, Italian",34,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,https://ia.media-imdb.com/images/M/MV5BMTk3MTIwNDIxNF5BMl5BanBnXkFtZTcwMDMyMzcwMw@@._V1_SX300.jpg,New Line Cinema/Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",12 Feb 2010,True,125 min,Valentine's Day,movie,http://www.valentinesdaymovie.com/,"Katherine Fugate (screenplay), Katherine Fugate (story), Abby Kohn (story), Marc Silverstein (story)",2010,tt0817230,5.7,"102,431"
23,"Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey",Won 1 Oscar. Another 91 wins & 257 nominations.,"$106,952,327",USA,29 Mar 2011,Darren Aronofsky,"Drama, Thriller","English, French, Italian",79,"A committed dancer wins the lead role in a production of Tchaikovsky's ""Swan Lake"" only to find herself struggling to maintain her sanity.",https://ia.media-imdb.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",17 Dec 2010,True,108 min,Black Swan,movie,http://www.BlackSwan2010.com/,"Mark Heyman (screenplay), Andres Heinz (screenplay), John J. McLaughlin (screenplay), Andres Heinz (story)",2010,tt0947798,8.0,"612,227"
24,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt",1 win & 14 nominations.,"$105,219,735","USA, UK",21 Sep 2010,Ridley Scott,"Action, Adventure, Drama","English, French, Ukrainian",53,"In 12th century England, Robin and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,Universal,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",14 May 2010,True,140 min,Robin Hood,movie,http://www.robinhoodthemovie.com/,"Brian Helgeland (screenplay), Brian Helgeland (story), Ethan Reiff (story), Cyrus Voris (story)",2010,tt0955308,6.7,"228,407"
25,"Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter",Nominated for 1 Golden Globe. Another 1 win & 16 nominations.,"$104,383,624",USA,08 Apr 2011,Michael Apted,"Adventure, Family, Fantasy",English,53,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",https://ia.media-imdb.com/images/M/MV5BNjQ2MDQzMzExNl5BMl5BanBnXkFtZTcwMTYzOTc5Mw@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",10 Dec 2010,True,113 min,The Chronicles of Narnia: The Voyage of the Dawn Treader,movie,http://www.narnia.com/,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Michael Petroni (screenplay), C.S. Lewis (novel)",2010,tt0980970,6.3,"120,613"
26,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",3 wins & 5 nominations.,"$102,981,571",USA,23 Nov 2010,Sylvester Stallone,"Action, Adventure, Thriller","English, Spanish",45,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,https://ia.media-imdb.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",13 Aug 2010,True,103 min,The Expendables,movie,http://expendablesthemovie.com/,"Dave Callaham (screenplay), Sylvester Stallone (screenplay), Dave Callaham (story)",2010,tt1320253,6.5,"295,046"
27,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx",7 nominations.,"$100,448,498",USA,22 Feb 2011,Todd Phillips,"Action, Adventure, Comedy","English, Spanish",51,High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.,https://ia.media-imdb.com/images/M/MV5BMTU5MTgxODM3Nl5BMl5BanBnXkFtZTcwMjMxNDEwNA@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",05 Nov 2010,True,95 min,Due Date,movie,http://duedatemovie.warnerbros.com/,"Alan R. Cohen (screenplay), Alan Freedland (screenplay), Adam Sztykiel (screenplay), Todd Phillips (screenplay), Alan R. Cohen (story), Alan Freedland (story)",2010,tt1231583,6.6,"291,563"
28,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh",2 wins & 1 nomination.,"$100,169,068","USA, New Zealand",22 Mar 2011,Eric Brevig,"Animation, Adventure, Comedy",English,35,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",https://ia.media-imdb.com/images/M/MV5BMTczMjU1NTQ0M15BMl5BanBnXkFtZTcwMjIxMTA3Mw@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",17 Dec 2010,True,80 min,Yogi Bear,movie,http://yogibear.warnerbros.com/,"J.R. Ventimilia, Joshua Sternin, Brad Copeland, Joseph Barbera (characters), William Hanna (characters)",2010,tt1302067,4.6,"17,997"
29,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson",4 wins & 8 nominations.,"$98,710,290",USA,10 Aug 2010,Shawn Levy,"Comedy, Crime, Romance","English, Hebrew",56,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",https://ia.media-imdb.com/images/M/MV5BODgwMjM2ODE4M15BMl5BanBnXkFtZTcwMTU2MDcyMw@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",09 Apr 2010,True,88 min,Date Night,movie,http://www.datenight-movie.com/,Josh Klausner,2010,tt1279935,6.3,"138,310"
30,"Jesse Eisenberg, Rooney Mara, Bryan Barter, Dustin Fitzsimons",Won 3 Oscars. Another 165 wins & 168 nominations.,"$96,400,000",USA,11 Jan 2011,David Fincher,"Biography, Drama","English, French",95,"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business.",https://ia.media-imdb.com/images/M/MV5BMTM2ODk0NDAwMF5BMl5BanBnXkFtZTcwNTM1MDc2Mw@@._V1_SX300.jpg,Columbia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",01 Oct 2010,True,120 min,The Social Network,movie,http://www.thesocialnetwork-movie.com/,"Aaron Sorkin (screenplay), Ben Mezrich (book)",2010,tt1285016,7.7,"537,084"
